user_id,age,gender,registration_date,avg_monthly_spend
U102799,38,M,2023-06-16,17043.22
U102800,59,F,2023-09-11,12834.32
U102801,41,F,2023-06-02,16933.69
U102802,69,F,2022-10-22,18335.21
U102803,21,M,2021-07-11,17054.9
U102804,26,M,2023-06-15,5387.76
U102805,68,F,2021-11-02,12973.89
U102806,33,O,2022-01-25,18278.74
U102807,34,M,2023-01-02,27629.69
U102808,59,M,2023-01-10,12824.59
U102809,27,M,2021-05-27,19406.72
U102810,44,M,2022-01-08,22025.22
U102811,32,M,2023-04-15,13426.98
U102812,28,M,2021-07-01,24187.26
U102813,68,F,2022-11-03,24617.39
U102814,28,M,2023-09-16,26043.08
U102815,22,M,2021-10-04,18667.46
U102816,53,M,2021-08-12,33881.1
U102817,63,F,2022-09-29,10077.74
U102818,24,M,2022-01-19,31992.62
U102819,54,M,2023-04-19,21146.4
U102820,46,M,2021-08-30,25723.1
U102821,61,F,2022-12-10,12439.7
U102822,24,F,2023-03-18,21755.8
U102823,68,M,2022-08-04,26415.79
U102824,50,M,2023-03-18,6301.13
U102825,61,M,2022-04-09,13693.39
U102826,36,F,2021-12-07,500.0
U102827,67,F,2022-11-04,13573.34
U102828,50,M,2021-11-03,8471.93
U102829,24,M,2022-10-10,13257.86
U102830,65,F,2021-05-05,38389.15
U102831,59,F,2023-03-21,28742.43
U102832,33,M,2022-01-18,3484.42
U102833,46,M,2022-07-01,19445.91
U102834,38,M,2021-05-31,21391.45
U102835,46,F,2023-05-04,12296.82
U102836,68,F,2023-05-26,16426.46
U102837,64,F,2021-08-13,17207.86
U102838,29,F,2021-07-11,4227.11
U102839,68,M,2021-12-08,6749.37
U102840,40,M,2022-08-29,16378.37
U102841,54,M,2022-10-31,15795.22
U102842,57,F,2022-02-24,9331.5
U102843,43,F,2021-12-08,8644.99
U102844,41,M,2023-03-10,14281.77
U102845,41,M,2023-11-26,22089.21
U102846,62,F,2023-09-22,14388.11
U102847,38,F,2023-01-02,27981.85
U102848,32,F,2022-02-09,9433.44
U102849,36,M,2022-10-01,16544.88
U102850,28,F,2022-04-12,12165.64
U102851,38,F,2022-09-03,19703.69
U102852,23,F,2023-04-02,8747.3
U102853,22,F,2021-12-06,30419.18
U102854,55,F,2021-12-31,1475.1
U102855,22,F,2021-05-13,28723.84
U102856,47,F,2021-09-23,15719.91
U102857,58,M,2022-11-29,19419.4
U102858,55,M,2022-01-18,25676.2
U102859,41,F,2022-12-27,21861.29
U102860,28,F,2021-08-08,9159.78
U102861,66,M,2022-04-19,19800.72
U102862,61,M,2021-09-14,29939.79
U102863,49,F,2023-03-05,7901.67
U102864,22,F,2023-11-18,31947.43
U102865,19,F,2023-07-18,18085.62
U102866,34,M,2022-07-05,11534.18
U102867,26,F,2021-05-14,7853.68
U102868,62,F,2022-04-03,13213.7
U102869,28,M,2021-10-08,500.0
U102870,32,M,2022-09-03,11678.04
U102871,68,O,2021-05-17,12896.58
U102872,60,M,2021-06-03,6404.69
U102873,29,F,2023-05-05,20982.76
U102874,37,F,2021-08-18,13249.87
U102875,44,F,2023-11-15,9913.64
U102876,52,M,2022-05-07,12397.33
U102877,66,F,2022-10-04,17840.86
U102878,63,M,2023-02-13,15585.77
U102879,68,F,2021-06-10,9392.2
U102880,20,M,2022-02-28,16005.23
U102881,30,F,2023-07-21,14594.59
U102882,47,F,2023-07-20,5884.29
U102883,20,M,2023-08-11,12691.96
U102884,36,M,2023-02-11,19634.71
U102885,25,F,2023-09-27,19577.11
U102886,66,M,2023-03-21,13160.29
U102887,21,M,2021-11-20,20414.18
U102888,25,M,2021-08-07,7160.36
U102889,28,F,2021-10-31,7408.1
U102890,25,F,2022-08-08,12989.96
U102891,47,M,2022-01-27,26980.53
U102892,36,O,2021-05-31,16306.01
U102893,65,M,2023-10-12,12797.07
U102894,31,M,2021-07-08,27353.1
U102895,45,M,2021-12-31,12704.49
U102896,52,M,2022-11-23,32877.87
U102897,50,M,2022-09-23,10909.74
U102898,59,F,2022-10-03,6906.17
U102899,28,M,2023-07-02,13669.1
U102900,44,F,2023-04-23,13007.33
U102901,59,M,2023-02-19,8538.24
U102902,62,M,2023-11-27,35815.79
U102903,50,M,2022-08-03,17549.01
U102904,51,F,2022-08-27,18714.0
U102905,62,F,2023-01-17,11304.97
U102906,50,M,2023-06-14,10378.64
U102907,67,M,2021-05-06,23204.47
U102908,24,M,2022-02-12,1593.27
U102909,36,F,2022-08-29,5857.08
U102910,23,M,2022-01-01,13021.53
U102911,22,F,2022-12-07,25808.38
U102912,42,M,2023-05-07,12003.86
U102913,29,M,2022-02-18,18329.21
U102914,39,F,2021-11-15,15221.83
U102915,40,M,2022-03-11,25370.07
U102916,50,M,2022-06-01,2322.22
U102917,67,F,2023-11-30,20887.71
U102918,62,M,2022-03-24,13408.81
U102919,37,M,2022-04-12,22399.07
U102920,34,M,2022-10-28,8445.74
U102921,58,F,2023-04-10,15195.14
U102922,24,F,2021-04-27,14179.95
U102923,46,M,2022-12-04,6980.52
U102924,39,F,2023-03-14,4756.7
U102925,27,F,2022-01-16,10356.71
U102926,50,F,2022-08-22,16039.45
U102927,34,F,2022-06-10,8944.7
U102928,27,F,2022-03-14,12359.41
U102929,51,F,2022-12-10,500.0
U102930,27,M,2023-07-08,12034.8
U102931,52,M,2023-06-23,23188.69
U102932,26,F,2021-06-04,20641.44
U102933,40,M,2022-07-30,14304.62
U102934,60,F,2022-10-24,16949.22
U102935,29,M,2023-01-27,8373.92
U102936,57,F,2022-01-02,27995.51
U102937,55,M,2021-06-30,31542.1
U102938,64,F,2021-11-17,16318.59
U102939,26,M,2022-07-02,35725.49
U102940,55,M,2022-08-28,9558.54
U102941,66,F,2021-08-15,4991.37
U102942,57,F,2021-08-24,9323.01
U102943,27,F,2022-11-19,13244.08
U102944,60,O,2021-05-11,33496.53
U102945,23,M,2021-09-21,12750.73
U102946,48,F,2021-09-03,8122.75
U102947,43,M,2023-10-09,7812.33
U102948,45,F,2023-07-29,24120.18
U102949,45,M,2023-02-16,22978.41
U102950,19,M,2021-11-24,11116.17
U102951,44,F,2023-09-18,500.0
U102952,66,F,2023-09-13,5971.25
U102953,40,M,2023-11-02,28769.95
U102954,32,F,2023-05-30,20510.46
U102955,69,F,2021-06-24,15523.69
U102956,23,M,2022-01-02,29950.67
U102957,43,F,2022-01-06,30666.61
U102958,44,M,2023-02-22,14712.48
U102959,42,M,2022-04-05,14859.43
U102960,65,F,2021-11-07,10343.63
U102961,39,M,2022-07-04,12723.17
U102962,68,M,2021-08-24,3109.4
U102963,21,F,2022-05-29,3076.91
U102964,56,M,2023-01-22,1218.73
U102965,48,F,2022-03-23,23674.7
U102966,30,F,2021-06-01,2508.78
U102967,29,M,2021-09-22,30599.7
U102968,55,F,2022-08-06,9156.98
U102969,51,M,2022-05-03,28898.8
U102970,49,F,2021-04-30,12079.57
U102971,20,M,2021-12-06,2470.51
U102972,49,F,2022-08-02,25270.23
U102973,69,M,2023-03-05,26214.93
U102974,18,F,2021-07-07,7751.59
U102975,42,M,2021-04-29,12346.78
U102976,43,M,2023-09-25,7753.63
U102977,64,M,2023-11-02,14035.79
U102978,32,F,2023-08-13,15862.63
U102979,42,O,2022-11-23,12188.94
U102980,55,M,2023-06-30,500.0
U102981,21,M,2021-07-30,10352.97
U102982,59,M,2021-06-29,20628.15
U102983,60,M,2023-06-10,13328.8
U102984,55,F,2021-09-19,12380.47
U102985,51,F,2023-07-18,7553.79
U102986,56,F,2021-10-30,10119.59
U102987,58,M,2022-12-13,26271.58
U102988,64,M,2023-10-24,5881.78
U102989,40,F,2022-10-13,20766.58
U102990,41,M,2021-09-25,15376.44
U102991,51,F,2021-06-10,16958.49
U102992,28,M,2023-08-07,9141.15
U102993,62,M,2021-09-12,12185.78
U102994,58,F,2023-02-21,14954.24
U102995,50,M,2022-09-08,10834.66
U102996,33,O,2023-08-19,17651.46
U102997,36,M,2021-05-03,18659.51
U102998,40,M,2021-10-27,32381.65
U102999,52,M,2022-03-19,17225.52
U103000,58,M,2021-12-27,500.0
U103001,52,F,2021-08-07,24304.15
U103002,66,M,2023-07-16,13369.03
U103003,67,F,2023-04-08,31095.4
U103004,54,F,2023-10-27,26767.4
U103005,37,M,2022-08-15,10957.86
U103006,49,M,2022-08-10,20775.22
U103007,40,M,2023-11-04,10248.36
U103008,50,F,2022-03-01,15021.53
U103009,60,F,2023-11-24,20407.88
U103010,37,M,2021-10-24,23904.0
U103011,44,F,2022-01-17,22161.65
U103012,20,M,2021-10-03,15599.92
U103013,56,M,2023-08-10,34867.39
U103014,43,M,2021-08-10,12079.84
U103015,41,O,2022-06-19,2142.39
U103016,45,M,2021-08-17,3682.41
U103017,29,M,2022-01-26,26792.06
U103018,49,M,2022-03-06,14386.78
U103019,56,F,2023-11-01,16272.46
U103020,36,M,2022-01-30,10659.81
U103021,24,M,2022-09-23,11378.38
U103022,38,M,2021-08-31,8703.23
U103023,28,F,2022-02-07,18769.21
U103024,37,M,2023-09-21,14220.96
U103025,50,F,2021-07-22,18480.04
U103026,23,M,2023-10-02,17715.51
U103027,56,M,2023-02-15,11592.97
U103028,29,F,2023-05-06,3330.15
U103029,64,F,2021-05-02,2633.6
U103030,56,M,2023-07-07,39213.21
U103031,32,F,2021-09-04,26825.39
U103032,47,F,2023-05-01,25721.46
U103033,23,M,2022-03-11,9603.15
U103034,23,F,2023-09-06,15076.08
U103035,67,F,2022-11-17,8477.1
U103036,59,M,2022-04-07,4503.34
U103037,26,F,2022-01-12,10289.81
U103038,32,M,2021-08-08,25609.48
U103039,28,M,2021-10-02,21725.96
U103040,38,O,2022-07-17,7239.62
U103041,33,F,2023-02-11,12481.47
U103042,35,F,2023-03-24,20992.99
U103043,45,F,2021-04-13,10432.23
U103044,27,F,2022-04-21,15636.69
U103045,63,M,2021-07-04,18214.78
U103046,55,O,2022-10-08,18127.44
U103047,57,F,2022-08-19,17033.16
U103048,26,F,2021-09-23,9770.42
U103049,54,M,2021-12-31,10592.2
U103050,61,M,2023-05-22,5930.8
U103051,27,M,2022-07-12,2509.31
U103052,57,M,2023-05-09,14082.01
U103053,36,M,2021-11-24,21530.08
U103054,58,F,2023-11-03,3957.74
U103055,42,F,2021-09-21,17183.79
U103056,59,M,2021-06-14,21277.05
U103057,25,M,2023-11-10,500.0
U103058,38,F,2022-03-31,12835.35
U103059,32,M,2023-09-17,28169.68
U103060,30,F,2022-12-18,19415.53
U103061,34,M,2023-01-10,500.0
U103062,37,M,2022-07-16,20266.72
U103063,24,M,2021-06-25,9018.11
U103064,54,F,2022-09-11,20530.46
U103065,46,M,2022-11-11,9479.35
U103066,61,F,2023-09-04,14575.74
U103067,54,M,2021-07-25,10699.66
U103068,25,M,2023-01-31,15025.26
U103069,21,F,2022-09-10,10461.76
U103070,39,M,2023-09-04,13211.69
U103071,43,M,2023-02-25,5595.16
U103072,30,F,2022-06-14,18925.28
U103073,58,F,2021-07-12,16402.28
U103074,48,M,2023-01-17,2067.74
U103075,56,M,2022-06-07,22943.33
U103076,23,O,2021-08-05,13589.7
U103077,60,F,2022-12-18,16294.1
U103078,28,F,2023-02-20,21116.49
U103079,41,F,2023-10-20,17625.94
U103080,40,F,2021-07-05,24321.63
U103081,60,M,2023-08-17,12653.64
U103082,32,M,2023-05-08,23275.44
U103083,30,F,2023-07-20,15983.4
U103084,35,F,2022-01-15,19061.07
U103085,36,F,2022-12-14,18229.03
U103086,27,F,2022-01-18,24925.84
U103087,27,M,2022-04-22,20771.3
U103088,30,F,2023-11-18,11456.44
U103089,42,F,2023-02-07,9869.86
U103090,35,M,2023-11-29,14601.97
U103091,38,F,2023-09-30,8919.19
U103092,55,F,2022-08-31,6582.46
U103093,30,M,2023-03-21,500.0
U103094,65,F,2023-09-07,2605.9
U103095,57,F,2022-11-01,30883.25
U103096,27,F,2022-09-20,9748.0
U103097,34,M,2021-04-14,30227.68
U103098,27,F,2022-03-01,18225.24
U103099,32,M,2022-11-16,14601.94
U103100,37,F,2022-08-30,2995.16
U103101,24,M,2023-09-07,15037.35
U103102,18,F,2022-11-22,30137.47
U103103,40,F,2022-05-18,27461.09
U103104,54,F,2023-11-12,17193.91
U103105,33,F,2021-06-23,5810.65
U103106,62,M,2022-07-21,7342.68
U103107,37,F,2021-10-30,8179.27
U103108,64,M,2023-03-10,25225.24
U103109,30,F,2021-09-12,28053.76
U103110,46,M,2022-12-12,16567.14
U103111,57,F,2021-06-15,12575.36
U103112,21,M,2022-07-14,27389.68
U103113,66,F,2022-03-25,7171.41
U103114,36,F,2023-05-19,15414.59
U103115,43,M,2021-04-11,18703.73
U103116,50,M,2023-05-30,8097.6
U103117,51,F,2023-10-31,9912.69
U103118,19,F,2022-10-02,9290.1
U103119,63,M,2021-09-14,26333.81
U103120,50,M,2021-06-22,30314.94
U103121,69,M,2021-08-23,15918.34
U103122,42,F,2022-06-14,12854.25
U103123,49,F,2021-06-26,10201.27
U103124,40,M,2022-08-12,15013.97
U103125,64,F,2022-08-26,10598.23
U103126,61,F,2023-06-10,14223.76
U103127,65,F,2021-10-29,18305.86
U103128,44,M,2023-01-30,11757.5
U103129,59,M,2023-05-27,13483.3
U103130,36,M,2022-12-09,13516.36
U103131,41,M,2022-04-26,12459.49
U103132,57,M,2023-03-16,11468.42
U103133,22,M,2022-12-20,21097.57
U103134,54,M,2023-01-16,834.11
U103135,18,F,2022-05-03,27594.24
U103136,48,M,2022-01-09,16084.24
U103137,42,F,2022-02-15,19880.14
U103138,42,M,2023-07-19,20800.62
U103139,43,F,2022-12-31,9335.53
U103140,43,M,2022-03-13,7685.13
U103141,39,F,2023-05-07,6741.85
U103142,41,F,2023-09-26,13023.46
U103143,47,M,2023-01-24,20593.64
U103144,57,F,2022-02-12,10329.9
U103145,46,M,2022-02-26,19863.45
U103146,51,F,2023-07-30,500.0
U103147,61,M,2022-02-14,11915.46
U103148,69,M,2023-05-28,24337.1
U103149,23,M,2021-12-13,13632.23
U103150,55,F,2022-06-01,8366.85
U103151,29,M,2023-08-02,9745.25
U103152,28,F,2022-12-28,500.0
U103153,59,M,2021-09-30,6905.58
U103154,21,M,2022-10-09,23457.93
U103155,62,M,2022-02-03,10339.18
U103156,58,F,2021-12-07,11283.65
U103157,69,F,2023-11-03,500.0
U103158,52,M,2021-06-12,1953.3
U103159,63,F,2023-01-11,24520.39
U103160,24,M,2021-10-24,19938.35
U103161,64,M,2022-09-06,4620.49
U103162,26,F,2022-05-22,9955.42
U103163,34,M,2022-12-18,14766.62
U103164,24,M,2021-08-27,5430.98
U103165,38,F,2023-08-11,500.0
U103166,56,M,2021-07-16,13726.32
U103167,31,F,2023-05-15,19580.87
U103168,60,F,2021-07-29,19734.86
U103169,49,F,2023-11-09,22001.9
U103170,50,F,2023-11-19,2571.54
U103171,66,F,2023-09-03,15463.22
U103172,40,M,2022-06-19,12852.39
U103173,35,F,2023-03-19,14302.23
U103174,69,F,2022-05-02,13305.75
U103175,46,F,2021-09-28,9716.41
U103176,49,M,2023-11-06,500.0
U103177,33,F,2022-07-10,24294.63
U103178,29,F,2021-12-15,17639.92
U103179,26,M,2022-10-17,3125.68
U103180,29,F,2021-06-18,18785.05
U103181,28,M,2022-02-28,11421.56
U103182,56,M,2023-10-30,11648.22
U103183,21,F,2022-06-25,8852.68
U103184,50,M,2022-11-25,19295.44
U103185,67,M,2023-07-28,8601.41
U103186,57,M,2021-05-25,6225.32
U103187,38,M,2023-05-01,24053.96
U103188,21,F,2023-09-13,13568.95
U103189,61,F,2023-05-01,13820.11
U103190,18,F,2021-09-25,20539.71
U103191,53,M,2022-04-30,9659.31
U103192,52,F,2021-09-28,11254.77
U103193,27,F,2022-09-11,17445.72
U103194,56,F,2023-08-11,2668.98
U103195,27,M,2022-11-22,16768.79
U103196,29,M,2023-05-23,8954.31
U103197,60,F,2022-06-11,21843.78
U103198,68,F,2023-03-16,19373.31
U103199,31,M,2021-05-05,18316.39
U103200,65,F,2022-12-02,2144.33
U103201,65,M,2023-02-01,14172.84
U103202,58,M,2021-04-22,5581.87
U103203,25,F,2022-07-16,14705.09
U103204,33,F,2023-06-20,500.0
U103205,53,M,2022-08-24,2673.34
U103206,69,F,2023-03-30,24512.27
U103207,60,F,2022-01-06,17952.43
U103208,39,M,2022-05-25,12169.47
U103209,30,F,2021-12-24,7730.05
U103210,67,F,2021-06-04,6325.97
U103211,32,F,2021-12-25,16601.25
U103212,35,O,2023-01-06,12250.94
U103213,68,F,2023-05-21,27373.18
U103214,47,M,2022-07-07,13521.89
U103215,31,M,2022-09-23,15469.76
U103216,18,F,2023-02-02,3891.97
U103217,40,O,2021-10-07,12114.41
U103218,69,M,2021-07-03,16415.93
U103219,40,M,2022-11-27,12017.71
U103220,54,F,2022-02-10,11114.97
U103221,31,M,2021-04-22,17615.28
U103222,58,M,2023-11-21,27118.59
U103223,58,F,2022-12-14,16159.75
U103224,49,F,2021-12-17,24153.49
U103225,58,F,2022-08-07,19972.82
U103226,48,F,2021-10-25,23674.83
U103227,37,M,2022-08-29,10122.24
U103228,56,F,2023-10-01,13344.58
U103229,61,M,2022-10-08,13377.81
U103230,61,M,2022-11-05,19370.22
U103231,29,F,2021-09-03,21339.3
U103232,53,F,2023-07-13,16000.45
U103233,18,F,2023-07-05,22013.65
U103234,47,M,2023-07-18,10493.35
U103235,47,F,2022-05-31,22083.02
U103236,36,F,2021-04-11,23126.48
U103237,69,F,2022-04-11,20419.97
U103238,63,F,2021-10-02,16073.36
U103239,20,M,2021-08-29,20706.59
U103240,28,F,2022-04-29,7847.96
U103241,28,F,2022-04-21,16586.9
U103242,64,F,2023-04-11,17404.08
U103243,44,F,2021-05-15,4363.87
U103244,55,F,2021-10-29,18796.67
U103245,60,M,2021-08-08,5009.45
U103246,57,M,2021-04-22,11576.65
U103247,22,F,2022-12-29,15318.09
U103248,25,O,2023-07-16,9154.11
U103249,38,O,2021-08-20,15660.43
U103250,35,M,2022-08-31,15532.46
U103251,56,M,2021-05-17,8438.55
U103252,26,F,2022-01-28,19543.8
U103253,37,F,2023-03-28,8886.75
U103254,30,M,2022-12-23,33303.79
U103255,27,F,2022-04-20,14124.17
U103256,26,M,2022-11-15,5629.65
U103257,28,F,2023-03-04,7125.27
U103258,47,M,2023-05-13,24180.64
U103259,39,M,2022-03-12,11726.79
U103260,40,M,2023-10-29,4089.89
U103261,42,F,2023-09-03,21829.7
U103262,56,F,2023-10-22,11675.41
U103263,62,F,2021-12-20,20227.36
U103264,45,M,2023-11-04,22484.53
U103265,51,M,2022-10-21,17195.71
U103266,56,M,2023-08-07,34167.26
U103267,53,F,2022-05-12,1202.06
U103268,24,M,2023-10-30,8456.4
U103269,69,F,2023-11-07,12952.4
U103270,26,F,2022-10-30,33089.39
U103271,39,F,2022-01-27,29384.02
U103272,51,M,2023-08-18,25309.53
U103273,38,F,2022-08-08,8647.01
U103274,30,M,2021-10-07,9579.88
U103275,66,M,2022-04-05,8371.52
U103276,21,F,2021-12-05,8732.58
U103277,30,F,2023-01-30,26941.64
U103278,69,F,2021-06-02,13049.86
U103279,55,M,2023-07-14,14108.01
U103280,22,O,2022-04-24,21195.09
U103281,57,O,2022-10-06,1691.78
U103282,68,M,2023-11-02,15421.17
U103283,23,F,2021-05-31,6225.03
U103284,39,M,2022-01-20,12644.68
U103285,42,F,2023-04-26,10308.63
U103286,24,F,2023-10-13,9896.15
U103287,28,F,2022-02-15,16804.65
U103288,27,F,2022-06-22,16769.71
U103289,27,M,2023-10-15,13241.44
U103290,38,F,2021-04-20,17965.47
U103291,42,F,2022-01-05,8051.08
U103292,30,M,2022-09-10,20452.69
U103293,33,M,2023-04-15,13350.41
U103294,27,F,2023-03-15,11130.69
U103295,59,F,2022-09-21,8641.93
U103296,29,F,2023-10-08,13068.82
U103297,65,F,2022-12-11,29965.11
U103298,46,F,2023-05-06,14493.49
U103299,59,M,2023-08-15,5844.77
U103300,51,M,2023-08-02,22350.55
U103301,31,F,2023-01-01,11224.57
U103302,49,F,2022-11-26,17270.07
U103303,32,F,2022-12-28,10154.72
U103304,24,F,2022-02-01,25246.19
U103305,31,F,2022-07-14,10273.92
U103306,32,F,2023-05-30,26182.86
U103307,25,F,2021-05-03,6605.92
U103308,19,M,2021-12-24,12656.75
U103309,67,F,2022-09-03,26199.97
U103310,44,F,2023-10-16,16345.39
U103311,38,M,2021-06-29,33171.73
U103312,66,F,2021-12-10,12846.88
U103313,29,F,2022-09-11,17056.34
U103314,38,F,2023-06-29,30241.19
U103315,62,F,2023-08-20,2888.61
U103316,50,M,2023-02-24,1898.0
U103317,38,M,2023-04-23,8635.93
U103318,31,M,2023-05-13,21506.98
U103319,19,M,2022-11-02,2121.19
U103320,22,F,2023-10-18,19776.39
U103321,26,F,2023-01-21,19213.65
U103322,58,F,2021-08-10,31115.12
U103323,51,M,2021-08-15,23363.88
U103324,40,M,2023-11-24,17912.4
U103325,58,M,2022-02-12,25873.06
U103326,26,F,2021-04-15,19311.23
U103327,28,M,2022-05-21,11319.44
U103328,38,F,2022-11-19,5843.15
U103329,65,F,2022-08-13,10445.08
U103330,49,F,2023-05-10,14679.41
U103331,62,M,2022-11-12,16400.15
U103332,30,M,2021-06-07,500.0
U103333,62,F,2022-04-18,13243.52
U103334,21,F,2022-10-11,15228.65
U103335,29,M,2023-08-04,19380.3
U103336,45,F,2021-07-06,28014.41
U103337,20,F,2023-06-28,16485.23
U103338,62,M,2022-01-02,7723.5
U103339,63,M,2023-02-11,500.0
U103340,46,M,2023-03-07,20496.09
U103341,33,M,2023-06-19,8047.3
U103342,23,M,2022-12-04,21934.7
U103343,50,F,2022-02-14,26179.36
U103344,45,M,2022-10-24,2647.4
U103345,57,F,2023-11-08,19431.14
U103346,49,F,2023-03-21,25340.98
U103347,24,M,2023-06-30,23152.31
U103348,24,M,2022-11-08,500.0
U103349,58,F,2021-07-10,8170.78
U103350,26,O,2021-05-13,4758.56
U103351,66,F,2021-04-09,19187.78
U103352,23,M,2023-08-15,18306.61
U103353,55,M,2022-08-17,500.0
U103354,68,M,2023-10-19,12593.35
U103355,40,F,2022-08-09,21405.76
U103356,20,F,2022-05-22,16183.81
U103357,63,F,2021-11-12,16170.14
U103358,27,F,2023-01-10,12080.05
U103359,45,M,2023-10-28,6528.47
U103360,69,F,2022-09-18,14863.55
U103361,56,M,2022-10-14,15416.75
U103362,20,F,2022-04-06,19922.04
U103363,60,F,2023-08-28,20572.0
U103364,26,F,2022-04-17,15686.89
U103365,56,M,2022-11-09,23759.27
U103366,50,F,2021-12-16,12000.6
U103367,32,F,2021-04-22,3447.8
U103368,40,M,2023-04-26,18816.43
U103369,24,M,2021-12-01,16011.04
U103370,69,F,2023-08-01,18975.45
U103371,30,M,2021-04-21,4884.39
U103372,34,M,2022-08-23,29326.37
U103373,44,M,2021-12-09,20684.02
U103374,52,M,2021-11-08,12696.02
U103375,44,M,2022-04-22,7516.37
U103376,44,F,2022-11-25,23617.23
U103377,48,M,2021-12-01,6185.84
U103378,62,F,2022-08-27,33090.92
U103379,38,M,2022-03-03,10094.36
U103380,61,M,2022-04-17,28764.04
U103381,58,M,2022-09-08,13524.21
U103382,67,F,2023-08-11,27645.97
U103383,65,F,2023-02-22,9121.05
U103384,59,F,2021-06-06,15150.69
U103385,30,M,2022-07-16,21437.99
U103386,58,M,2022-03-26,20296.62
U103387,56,M,2023-03-27,23806.09
U103388,33,F,2022-01-17,11100.22
U103389,53,M,2022-08-17,15678.47
U103390,31,O,2023-05-04,24987.11
U103391,45,F,2023-07-14,9357.96
U103392,59,F,2022-11-14,19580.33
U103393,27,F,2022-06-02,13246.72
U103394,35,M,2023-03-06,16646.99
U103395,59,F,2023-04-09,15676.4
U103396,41,M,2023-03-16,8693.73
U103397,67,F,2023-02-21,12914.45
U103398,18,F,2021-12-16,16159.46
U103399,55,M,2022-08-05,14178.21
U103400,60,F,2022-09-03,27581.89
U103401,65,M,2023-06-28,23079.64
U103402,26,M,2022-06-22,17319.84
U103403,69,F,2021-05-13,8894.83
U103404,38,M,2021-12-09,8407.82
U103405,36,F,2022-09-25,30790.49
U103406,36,F,2023-02-08,6920.92
U103407,51,F,2022-12-26,15910.88
U103408,52,M,2023-11-06,17887.59
U103409,42,M,2023-11-04,12509.41
U103410,21,O,2021-11-09,6982.37
U103411,69,M,2021-09-06,8720.83
U103412,29,F,2021-05-07,10627.96
U103413,22,M,2022-04-04,9324.06
U103414,49,M,2021-06-14,25621.76
U103415,39,F,2022-10-25,14926.99
U103416,50,F,2023-03-31,10809.59
U103417,63,F,2023-04-08,15855.66
U103418,23,F,2023-04-17,20343.65
U103419,32,M,2021-12-10,12243.04
U103420,44,M,2023-11-23,22215.85
U103421,58,M,2021-05-29,4830.83
U103422,49,F,2021-11-11,24370.43
U103423,37,M,2022-11-28,14928.38
U103424,49,F,2022-01-21,14615.9
U103425,68,M,2023-07-25,9455.89
U103426,42,F,2022-10-10,5177.2
U103427,63,F,2023-08-19,1666.62
U103428,58,F,2023-08-16,8897.79
U103429,33,M,2023-11-26,19701.39
U103430,30,O,2021-10-22,7309.77
U103431,58,M,2021-12-11,2612.41
U103432,28,M,2021-07-19,7727.48
U103433,35,M,2021-04-25,11921.33
U103434,30,M,2021-05-11,12235.99
U103435,49,F,2021-04-13,13968.86
U103436,33,M,2023-11-17,23260.85
U103437,52,M,2021-11-02,24994.04
U103438,66,F,2021-12-31,31043.7
U103439,61,F,2023-06-28,2000.74
U103440,67,F,2023-07-23,8152.93
U103441,19,F,2021-04-28,20587.88
U103442,41,M,2021-07-29,11367.75
U103443,29,F,2023-01-19,21886.29
U103444,65,M,2023-09-21,16656.91
U103445,55,M,2023-01-13,27633.63
U103446,34,M,2023-11-27,23341.73
U103447,47,F,2022-02-04,23488.13
U103448,49,M,2022-11-29,11705.03
U103449,43,F,2023-10-16,14220.31
U103450,42,M,2021-04-26,12557.97
U103451,20,M,2021-09-23,2952.86
U103452,41,M,2021-07-08,26774.15
U103453,36,M,2021-04-09,20963.1
U103454,60,M,2023-11-19,12239.78
U103455,62,F,2021-11-11,25436.74
U103456,57,F,2021-10-30,9957.06
U103457,19,M,2021-11-04,500.0
U103458,61,F,2023-03-20,23058.96
U103459,38,M,2022-11-19,4771.52
U103460,39,M,2021-06-14,13433.8
U103461,67,M,2023-09-30,16648.98
U103462,63,F,2022-03-21,18083.72
U103463,20,M,2021-10-25,21787.21
U103464,36,F,2021-10-19,19646.81
U103465,56,M,2022-05-02,19399.14
U103466,46,F,2021-11-19,8673.99
U103467,31,M,2021-07-03,17353.95
U103468,45,F,2021-11-20,2955.6
U103469,63,F,2023-08-12,27497.1
U103470,29,M,2023-04-09,3779.48
U103471,56,M,2023-02-10,12228.48
U103472,56,F,2023-01-04,4449.01
U103473,64,O,2022-12-18,9158.67
U103474,33,O,2023-05-03,15107.43
U103475,29,M,2022-02-08,10769.94
U103476,46,F,2023-08-18,24153.97
U103477,45,M,2021-10-29,16815.21
U103478,39,M,2022-03-04,11296.72
U103479,58,F,2021-05-14,13931.34
U103480,59,F,2023-11-26,24757.6
U103481,30,F,2023-02-19,22270.97
U103482,59,F,2021-07-14,5889.83
U103483,29,M,2022-08-11,9554.79
U103484,39,F,2022-06-06,18798.32
U103485,19,M,2023-11-04,17826.93
U103486,35,M,2021-11-23,6596.95
U103487,67,M,2023-04-01,20993.01
U103488,41,F,2021-05-12,7873.01
U103489,54,F,2022-12-05,25430.61
U103490,23,M,2023-06-03,19235.59
U103491,51,F,2022-05-06,5944.6
U103492,37,O,2022-08-26,10767.39
U103493,56,F,2022-09-02,10628.32
U103494,66,F,2021-05-25,16279.01
U103495,45,M,2022-12-14,13368.18
U103496,23,F,2022-11-12,5836.09
U103497,42,F,2022-04-06,3845.93
